time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-10.709079441472758,1.8892240692384636,20.35906728209152,0.024106533625984028,0.5290663208729018,0.0,-9.631745888688869,1.2060202686800414,3.2789718089889193,-0.05053359387996463,0.13387761363977166,0.0,445.60723769179765,445.435260643673,443.2099861403805,444.94167340770474
3.840000000000003,-11.297343268702544,1.9618647720080695,20.55220516615444,0.021384532301511605,0.5375170055430019,0.0,-9.97788048786145,1.2150927819948782,3.1574057523890295,-0.03664355956742699,0.1520216703503008,0.0,456.73415964119073,458.1969675410548,457.15348511983143,458.25808807394196
3.900000000000003,-11.906359191230202,2.0349986131817364,20.737411404369084,0.019635661184024933,0.5467064666300807,0.0,-10.323551993232268,1.2225327897492937,3.014537580808449,-0.01728245632444752,0.1553353988425871,0.0,453.6660665215787,453.95372820264845,453.1032119595421,454.6572582309531
3.960000000000003,-12.537828308463494,2.1085992361638826,20.916218857758988,0.019105045586061742,0.5558267663918404,0.0,-10.726090172739317,1.2307136023889402,2.9433898133071197,0.004191503642201542,0.1443472049743051,0.0,483.2908716666648,482.4813911783731,482.38226414298583,484.0017186985798
4.020000000000002,-13.189804912262836,2.1825596276482884,21.08422464184497,0.019558923587041477,0.5645065531442315,0.0,-11.007781182477148,1.2346311989134202,2.6560904393367446,0.013576978135520897,0.14528681725562878,0.0,407.87945923290766,407.9850010238782,408.1503846192872,408.9873958274453
4.080000000000001,-13.860785557804038,2.256813096952722,21.237725647240897,0.020207842410778554,0.5734105699627667,0.0,-11.359270936683245,1.2404920716137116,2.4590183887248944,0.0046240291219534916,0.1539890111407126,0.0,445.14658642143246,445.878907808273,446.06195689491807,445.3298577158562
4.14,-14.553146498289253,2.3314198850675343,21.379195096853817,0.020724743074920227,0.5824270054806515,0.0,-11.720478935548162,1.2463847126300724,2.254907946227715,0.015594240190370432,0.14156846010648086,0.0,448.2895044070445,447.29970631251956,446.0246993389156,446.9199428922191
4.199999999999998,-15.267752560155957,2.406390710720418,21.508609033348137,0.02179429446618375,0.59055460399642,0.0,-12.10074412026269,1.2526576337159094,2.057014518536983,0.02195198132415753,0.1190241752979913,0.0,454.78788229462236,452.9941554229623,453.5451868341414,454.05562943436655
4.259999999999997,-16.00513373203349,2.481734174611221,21.62540017779093,0.023469614197048294,0.5973173618466179,0.0,-12.479749861079384,1.2588311637319816,1.8343023289157552,0.03777425574617033,0.09548693710837257,0.0,450.41953906147813,448.5221372398642,448.28244060704964,449.5669493867743
4.319999999999996,-16.76532449223804,2.557453483309205,21.728244604592206,0.025621109017645693,0.6034819501249302,0.0,-12.861166562255104,1.2652156642044987,1.5922040730613416,0.03172187482044249,0.11429688587044443,0.0,445.10054234262407,446.6468007941312,446.7462410836352,446.2528447375972
4.379999999999995,-17.546833368832417,2.633499484612686,21.813586994720012,0.02753591903722441,0.6105723995417556,0.0,-13.190772911127139,1.2696870668498617,1.251439600500816,0.0322939494109884,0.12497216940318387,0.0,411.35741566476315,412.3157195801663,410.8949836051754,410.9461760571106
4.439999999999993,-18.350847365599044,2.7099155034880367,21.881655203687572,0.02950315428878536,0.618734935134202,0.0,-13.610889964495849,1.2775456487668642,1.0152331501190084,0.03375586170326975,0.15205172388993207,0.0,455.84992508656865,458.0255416484153,455.4006566969716,455.5180010683928
4.499999999999992,-19.179551665780316,2.7867767570557387,21.934009249016366,0.03128042002996523,0.6279206916465592,0.0,-14.01396007578342,1.2845086904711054,0.7277070747443709,0.01970878627901759,0.1551041441662819,0.0,442.62287488672774,442.89629957001824,443.03924878590254,441.8825981057696
4.559999999999991,-20.034076126753078,2.864113952756291,21.97051502377982,0.03331001011508761,0.6368224019685194,0.0,-14.471354634679264,1.2933864699070652,0.48629534665748375,0.05288552808083798,0.1293862195709528,0.0,466.91983484472024,464.927484605742,465.22849274992296,467.82028025624794
4.6199999999999894,-20.91544489485349,2.9419487629696195,21.99082587984819,0.036437881765728264,0.6443501785949852,0.0,-14.90906675125635,1.3011496157669238,0.18826386596588637,0.05057875191420419,0.11616975999221996,0.0,451.0386405519273,449.98355321156316,453.239712356057,453.0559042050652
4.679999999999988,-21.824180028932243,3.020295403133271,21.993810787820504,0.039414903375734944,0.6518865209335365,0.0,-15.383499946922203,1.3104252219745656,-0.09163664631296754,0.04762137444780829,0.139806060935162,0.0,465.0823552162169,466.94387108808496,464.79330945658427,464.5628020068065
4.739999999999987,-22.763368133556444,3.0992894692710613,21.981621712845197,0.04321810274841287,0.659959602251428,0.0,-15.923829605966615,1.3227293170949828,-0.3184646059590786,0.08392427003682855,0.12115740640800968,0.0,492.1474939818437,490.7793498468208,492.48937642048674,495.17041218788654
4.799999999999986,-23.732796911629674,3.178894465924342,21.95196921135064,0.04807040811856744,0.6671564384277193,0.0,-16.392231306664286,1.3308012210087967,-0.6727955718635115,0.07394019783379516,0.11741256349249538,0.0,453.9461144662795,453.65801286425096,454.6520155196318,453.8561311357201
4.859999999999984,-24.731116828383463,3.259011852986616,21.90100091839613,0.05234955219220527,0.6745494269424324,0.0,-16.88689570185206,1.3397550029080656,-1.0293224334084712,0.06548393810138842,0.13283257547549468,0.0,460.04005860280387,461.2729596639315,461.54113744952224,460.8766486958636
4.919999999999983,-25.759537868911853,3.339660938367097,21.828043330570726,0.056470128341826076,0.6822530726331255,0.0,-17.39567474039954,1.3484703134774838,-1.4060523265062956,0.07439600289902555,0.11759214528850406,0.0,461.67764360079906,460.487352487096,462.13727605421496,462.84285109756894
4.979999999999982,-26.81767358595951,3.420730964446921,21.7302983564546,0.060548836144219464,0.6897692572175691,0.0,-17.877877595523135,1.3537514017627859,-1.8552219778539047,0.05032155937734903,0.13735636834017798,0.0,441.2729940498815,442.91636433814756,442.978860318698,440.9971607774515
5.0399999999999805,-27.908199326474584,3.5023091248085647,21.608536219235717,0.06343463237248947,0.6987688727652195,0.0,-18.474631148716234,1.3653106572265785,-2.2082309154901916,0.043229042908982,0.16761409802900848,0.0,487.19219802277416,489.4684993672265,489.7969351062892,489.2701214821005
